date,zinc_close,zinc_volume,zinc_inventory,aluminium_close,aluminium_volume,aluminium_inventory,usd_index,oil_price
2020-05-06,2626.298438513646,10035,150894.25360275625,1780.1521160084242,12504,151504.24794162923,99.563700406881,55.19005407193188
2020-05-07,2651.6878165920016,18341,149200.5110332331,1760.4688229614928,5584,151278.76817094034,99.50660604072881,55.100252699606365
2020-05-08,2624.6818896744085,7485,153183.57054426955,1770.3681276456464,18939,148802.30809400545,99.58798240972544,55.301886994135295
2020-05-11,2600.187984412435,17184,152221.60016568276,1783.6505837537848,12359,147825.8899989902,99.69482956532434,55.4444254143397
2020-05-12,2625.6429080377593,19555,148620.85655489573,1753.4503995893265,11821,153989.18172898146,99.71811736733805,55.236845305487314
2020-05-13,2613.301947071364,12073,149745.61741962787,1745.3661285447752,12132,154048.65702810197,99.74155745660792,55.186249779467175
2020-05-14,2617.8062343630863,5929,146467.12710939103,1729.9677367239974,14873,157124.1616352556,99.7685917805361,55.49937279878333
2020-05-15,2621.148694248227,11630,149532.50527333055,1725.2925052605203,6551,155960.6315230379,99.68225725406216,55.61738585985955
2020-05-18,2609.925084931256,16308,149143.34213278032,1705.7476632310113,16812,155839.47441910687,99.66750438603813,55.19829724253422
2020-05-19,2613.6592538936,7424,148004.05978710277,1714.647042654115,16858,156015.84807767774,99.6522521327929,55.39498266088563
2020-05-20,2596.6085188717184,5959,149976.23806965596,1719.5437719038043,6058,153394.06047568328,99.69059151922824,55.06959947415476
2020-05-21,2601.352433718229,10317,152628.5802243736,1698.194584774061,13842,155959.55910120308,99.79057394391927,55.49335339514306
2020-05-22,2580.895856039796,12429,154088.70875058614,1684.9196351182793,14825,156396.4143172178,99.68472033572142,55.80058304709537
2020-05-25,2600.38221612913,7870,151000.86031585024,1690.1607067149196,10104,156769.9612059525,99.67221943268947,55.88754868987089
2020-05-26,2585.046548840052,14338,150302.0427705132,1690.3258660280935,10393,154224.08469310732,99.82036498745536,55.93471854290175
2020-05-27,2584.070629840744,17685,150839.74052497355,1682.857184287964,18614,152330.84769928048,99.74600616457411,55.87200886609352
2020-05-28,2576.9599983116686,6114,150221.54569966532,1697.324404100682,19560,147821.29664121725,99.66378116284508,56.07556605151353
2020-05-29,2571.951506195869,14051,155357.62216667004,1706.613913201982,16608,146385.24863419263,99.6840117820282,55.964332600674915
2020-06-01,2566.9343571543745,13616,158212.5153197584,1707.964052738657,15386,148823.29749767546,99.76845030107673,56.03500356186688
2020-06-02,2561.2728247774016,19043,152233.50152218793,1719.9279196862017,7250,149089.3372488384,99.7695929066328,56.29658387182272
2020-06-03,2547.9116532092485,5691,151394.94380106183,1714.8711917321111,19587,150096.55659736943,99.9024889656765,56.12804190876504
2020-06-04,2517.1312829176045,11155,154503.6112805816,1715.3770532634232,14568,149784.57686207304,99.98816836393314,55.94318408676783
2020-06-05,2515.6818234649527,12075,159203.38648085418,1718.5353736859936,6272,151840.7877865081,100.07235037062216,55.58487444255049
2020-06-08,2491.6355577973195,15525,156984.2575779954,1720.780908865535,5465,151383.03929161094,100.12776202075456,55.26553261871264
2020-06-09,2492.8551992115945,14781,155930.5949470757,1703.40087849612,19121,155465.56736483853,100.36052733078917,54.71701402528019
2020-06-10,2528.7908965238666,17497,155398.55558368572,1706.4045631634206,12923,157753.237178367,100.34001116190257,54.935962661984846
2020-06-11,2505.419125010381,19858,155806.0075819069,1716.5748796798052,10116,157839.40242319598,100.13965893269591,55.47863702460968
2020-06-12,2531.750542225514,5193,153788.7887619236,1734.7071503768043,19028,156445.71616645227,100.30008436884764,55.90623570765077
2020-06-15,2522.798271888207,18339,153457.12377864926,1729.539121473162,14850,157757.63929767086,100.25431442575194,55.41841036106282
2020-06-16,2408.22330544193,9842,163848.8369820467,1735.4693507455213,10548,156844.27408965272,100.26510247018625,55.63586676252967
2020-06-17,2411.7200151627594,6819,161221.50387527546,1724.1358848703799,17689,158646.8471702791,100.39605753867231,56.062498667506745
2020-06-18,2441.585854382177,11543,158678.5144398797,1743.7196112131717,17679,154564.3611212557,100.23583158456641,55.92545567328514
2020-06-19,2442.9187692889514,5578,155572.2950908674,1722.977744419106,17129,155243.40009416186,100.1106668631558,55.95588990248016
2020-06-22,2465.3699155644517,18929,155632.71114574533,1720.1799828235019,14047,158608.34298732836,99.9505390694439,55.35352198723876
2020-06-23,2461.9061703324282,11905,157067.9351841284,1724.4242217248964,17004,157792.3759621859,99.87112544044138,55.43354283763175
2020-06-24,2461.0280526333154,18057,156995.73345327354,1741.4684824577716,7900,152404.4226956564,99.91508910104307,55.114474918801335
2020-06-25,2457.574805421279,17726,157280.3807864635,1740.5752344183243,18976,155153.77426210043,99.96750788532435,55.17436542417479
2020-06-26,2469.8684895415845,6267,156261.84945892578,1716.1659561750243,17625,160578.48485079373,99.9951353032572,54.70600454751813
2020-06-29,2462.9050370972022,8732,156024.43264431664,1736.0880059359988,17985,159036.51772403077,99.85385871486797,54.868862014861406
2020-06-30,2458.031889929979,19331,156673.9315494765,1742.1412419668563,10498,155817.61875949777,99.6228483712047,55.176215817489414
2020-07-01,2474.4568552022556,5619,156004.50488774036,1725.919771916831,16473,161440.58270430187,99.62828372974374,54.94126185897486
2020-07-02,2475.6889887010393,14403,155707.26793426657,1739.1675110554975,11848,161924.36483610322,99.58110612637991,54.60018508455173
2020-07-03,2450.575197431451,7074,156489.93016329638,1758.6465446194422,16154,161992.15911612284,99.62704470355156,53.95337817178674
2020-07-06,2476.03761411068,6079,153533.8384922492,1761.8234060150196,16866,161023.89579503195,99.69724006617369,53.873454111564186
2020-07-07,2466.1841458876547,19350,153377.36452057713,1766.5416160396887,5133,161199.18284497815,99.71106420937956,53.698975931279705
2020-07-08,2471.3189444468057,15351,153835.52036080102,1774.469389942983,7174,159647.22302465996,99.78707751791714,53.233670107575286
2020-07-09,2466.409133080289,8142,154503.50061307946,1784.4102583369831,19466,157963.0893236711,99.80999865532866,53.36957573446894
2020-07-10,2442.4942278738276,17830,160343.67910045237,1798.1916675819737,7672,154037.70680944753,99.8630051258888,53.23458461990954
2020-07-13,2440.800863065837,16523,160032.42551947755,1783.5468969360393,5999,154080.46548796317,99.79253779960182,52.91186383231597
2020-07-14,2452.8775524479124,8882,159093.41461253716,1784.0221297744522,5086,152979.69907120036,99.77457665821866,52.74549211062384
2020-07-15,2475.9693022855313,5064,155861.18413599345,1777.9464510641114,10828,153700.68772419888,99.79425426788436,53.06688347230272
2020-07-16,2476.5597893304393,9839,155957.27152859914,1782.307100519584,6950,155107.58377488644,99.8763071154261,53.24776455542929
2020-07-17,2467.4702803302766,16352,155742.39670177977,1817.4703490306215,19232,152196.04905834806,99.83693299820365,53.208756736979744
2020-07-20,2485.301141491135,9165,152521.40967118056,1854.5285775396924,19676,144540.0445924828,99.88904972377686,53.3944882425192
2020-07-21,2477.6110700177137,15351,153438.15304582502,1859.3966826673416,11366,146099.08138797886,99.86246584458532,53.04621465560318
2020-07-22,2479.368660172657,15537,156444.46398088118,1861.2049145627361,9420,142963.9501284026,99.8507116278525,53.055925685821286
2020-07-23,2510.713830337304,16099,152120.77655508355,1850.6516469735925,11518,145110.56467385654,99.93366353205491,53.10012238496723
2020-07-24,2586.5702274929126,15774,144754.22908007816,1836.0004775454818,5283,146340.47289850216,99.73435749494949,52.959171432417605
2020-07-27,2578.8335179732085,9317,145325.59213756485,1832.3775264508376,7782,146884.62152778797,99.60471026214202,53.089808933204836
2020-07-28,2594.351749449619,16615,144675.58170597957,1841.1408690773426,14066,144997.96180102043,99.45649172239774,52.8556788968115
2020-07-29,2580.7640576938375,15206,148376.35764347747,1839.017621511916,5814,143178.3702669499,99.22313011041291,53.00862510914433
2020-07-30,2581.8133729035403,18815,147014.34733892124,1842.1501219152963,9461,146079.97346319832,99.15530366639739,53.174182740603726
2020-07-31,2610.555397089778,7678,144536.10004679346,1846.4840536411416,10462,140807.49455538532,99.23024705637016,52.299034776394606
2020-08-03,2590.1029877381766,7727,144560.6086557695,1793.8419488009092,19803,144825.41750877988,99.20175864973191,52.65612648744764
2020-08-04,2595.3262424808117,10240,142451.33369633832,1785.3095243270511,7312,148402.10543451013,99.22153765792609,51.74183671784181
2020-08-05,2600.985615858516,15623,141131.7066943961,1838.4749701980456,17284,142405.20095808274,99.33045940759717,51.557022010174975
2020-08-06,2609.977688519933,5450,138281.0713188783,1858.2363296188707,15512,140330.36041358532,99.46322802082395,51.864626420452296
2020-08-07,2582.2368680214463,14685,141397.5427324222,1885.5725371374513,14606,135763.33373346087,99.45631422735133,51.76944040287657
2020-08-10,2587.525408003078,16876,143154.31583776357,2015.1738213922772,11220,119892.39491582835,99.59167281630826,51.329584608135704
2020-08-11,2583.6104314537633,8939,142464.65364497952,2087.6058671838005,16545,114137.32891334088,99.60088548215168,51.001463489620704
2020-08-12,2610.316024121799,14979,139035.98281521155,2082.3515094544578,5121,114624.49225173797,99.51714565976893,51.309535213516895
2020-08-13,2594.608195532534,19629,142961.15369346782,2149.755799348595,19488,109132.24073650487,99.45770562454906,50.7330838543523
2020-08-14,2602.3069722400887,13878,141970.92425225466,2114.713412981593,6058,114274.21899060374,99.30965197329256,51.07178118464091
2020-08-17,2595.491482783134,12154,145505.83933917916,2150.409543108053,7377,107821.05108618572,99.22083858791919,51.05525055492822
2020-08-18,2639.7505644202683,14664,136308.6279619607,2107.07000393779,6268,110179.76414098911,99.18503691911175,50.6975319557955
2020-08-19,2641.3200478202334,19232,135950.9217630477,2120.205857521312,14196,107961.19035003698,99.2653954210496,50.52259743410468
2020-08-20,2657.1428280710597,12351,132811.71958917016,2118.6491130501586,9268,108926.06832777154,99.4374724041662,50.217430131774194
2020-08-21,2633.3782644594303,19576,133657.4433011664,2167.179179625716,14806,106083.96455745307,99.2992542526285,50.477297692031755
2020-08-24,2615.4416189927542,11809,136747.4209848323,2142.7401163588706,10201,106680.70814931029,99.33853699945449,50.6970260349606
2020-08-25,2639.166668382424,18500,137179.16812437304,2224.6670299683988,15973,98985.90146806507,99.23448260553874,50.181277694797785
2020-08-26,2636.5462918445346,6579,137108.15484193192,2099.923833965946,18078,110442.25816500682,99.28195231438507,50.06020005924199
2020-08-27,2635.493065786716,11892,139138.78868334866,2124.7544790625857,14468,108201.45705145021,99.2688436493163,49.8012443605387
2020-08-28,2606.991212594845,17951,139118.0594152034,2069.9968196095756,9953,116809.90835587683,99.08575306673154,50.18929735107652
2020-08-31,2600.7419180669217,9196,140196.7412659508,2070.556879850598,18416,115566.87573276732,99.17858276588838,49.7842676156386
2020-09-01,2598.3634386328495,16592,140115.78894732468,2191.919063440598,14569,104455.18296978314,99.11808269460751,50.2655363470441
2020-09-02,2623.983918071523,13786,134787.94217372415,2232.860025161186,10550,96532.09114823048,99.06469267077016,50.25554792518902
2020-09-03,2595.2684383133474,18675,138880.07024340195,2317.922259840186,5957,89166.94390905829,98.95771742964119,49.90696760327499
2020-09-04,2566.931999947008,11743,139777.7950626345,2387.720590586533,6121,83930.60565832212,98.89228910197244,49.7037853480722
2020-09-07,2570.2766690712965,19368,140432.37518532304,2445.0726782008105,17765,81128.09057984929,98.93507814604192,49.46329969584167
2020-09-08,2591.712498374689,12023,137277.38582987964,2406.629699003033,9420,83890.96310413962,98.91615371194828,49.08091417523702
2020-09-09,2583.6950504071333,16452,138322.5226541496,2343.760131817388,17200,88613.98755515816,98.94901991217652,49.10936223315613
2020-09-10,2581.254670224537,8661,139804.66196701786,2351.63881345895,18397,86106.3842043501,98.98521209756942,48.74098756794858
2020-09-11,2585.399875098531,17123,139530.2987945527,2369.8668266478235,16018,84145.3304614406,99.11727826312223,48.086877705327126
2020-09-14,2580.4106454765356,17633,139017.5827091521,2551.7632634608913,12164,74113.79914352848,99.0829996480358,47.972974764072674
2020-09-15,2572.049831849264,17800,140938.09466178325,2635.662507653018,16934,64845.23981119569,98.93531386635122,47.43211790514731
2020-09-16,2556.053910769818,15960,142649.39900417384,2603.5896316161175,6087,64695.25399678522,99.04203610800842,47.20646964472705
2020-09-17,2558.3871436446884,17134,141654.87258871927,2525.816408501758,17002,71659.79681445406,99.0088872907987,46.93373877814604
2020-09-18,2573.7845388252213,17979,140578.33141111425,2456.480212247267,14077,76005.82979356908,99.12034653525643,46.672373956538294
2020-09-21,2590.439348710239,18114,139172.58719137832,2516.78037558347,11087,74249.54093789782,99.15868424657468,47.27266288701534
2020-09-22,2560.895575447312,12973,140839.50445603402,2478.9000300476546,9645,74974.55302670012,99.14557049355435,47.289586357166215
2020-09-23,2577.6457749226415,18856,141386.32926036822,2476.840154448486,5180,79111.32671739013,99.18044808295897,47.36319765986481
2020-09-24,2592.6647319373947,6389,143744.9311677894,2417.893734143296,6369,83647.36468069685,99.37554933897161,46.83027817096212
2020-09-25,2611.3102900989516,9666,141310.05764504967,2494.05720196592,15791,74668.42699096524,99.58324739187698,46.63408923087104
2020-09-28,2567.8741598313472,17934,144450.8638333086,2474.0914562138364,18411,72561.58224971869,99.59018550539025,46.6986800198535
2020-09-29,2575.261340885156,6765,142016.23286566514,2442.5925500895896,18984,74037.6522824382,99.60620456472196,46.39132134597959
2020-09-30,2589.464055686373,6038,138296.71470768942,2385.1449142445967,13879,78161.02795993396,99.7138285804686,46.66374019903499
2020-10-01,2590.548639475576,11377,140564.1928403887,2419.5234549660454,10608,76665.59538435654,99.62926247719187,46.30293122326468
2020-10-02,2570.4349371451567,7317,140836.4782657153,2393.590992323609,11709,76927.70584988131,99.6625695144537,46.21702138250513
2020-10-05,2560.819741949986,19288,142322.68898267316,2388.8823657686285,12243,84066.43308342053,99.65998322965831,46.04120589051246
2020-10-06,2572.9849728803492,19161,138707.77552404164,2350.9657217537683,13933,89522.69099196323,99.69137405080406,46.090502088327035
2020-10-07,2590.775393377802,19901,136128.5596145239,2315.64522110031,16969,92717.46290937185,99.60803717020913,45.89835506677041
2020-10-08,2591.61654423955,13422,137116.50537940953,2281.593858575211,16047,95081.57115482505,99.44908042087823,45.81708697864913
2020-10-09,2586.858791152819,11125,138529.5682823297,2327.667864151926,9614,96916.62568309248,99.2417820772791,45.746247951115734
2020-10-12,2563.6190854271977,15124,140877.2132474149,2371.4251083930817,9528,92126.25932951692,99.13004366598014,45.525931623898344
2020-10-13,2538.2034982774794,17412,143735.50806495472,2270.922793387749,18982,102652.09914709398,99.0841761374862,45.67145978444748
2020-10-14,2556.432899532529,17314,142763.91807686037,2319.6053935210666,19498,101752.68221809076,99.05485697882132,45.7429762968987
2020-10-15,2570.2262922590526,6365,143730.35501854887,2254.9863369492655,6515,105922.9615553491,99.24858009506428,45.716392113322755
2020-10-16,2617.215632665891,14968,143500.8467722917,2248.8486549181707,15491,108043.27640440484,99.35917943205502,45.587254613284166
2020-10-19,2601.805714476611,15497,145838.36579289383,2140.7933928549905,5655,117057.20729811098,99.26297032042085,45.826217822440164
2020-10-20,2620.673152638235,11659,144173.91914177706,2173.715398569241,18528,117061.0828492966,99.29774116566594,45.75546754929591
2020-10-21,2644.1331237736945,17364,140354.61835334176,2180.666689950924,15648,119633.85589671334,99.25703334203091,45.66345836294813
2020-10-22,2639.5508419632815,13144,139792.87408303752,2214.6846057791477,6945,117891.61367744936,99.2285969582269,45.69486537191456
2020-10-23,2618.7839124916823,17126,140788.03908339393,2224.8301122632906,6986,117608.75256015232,99.24712952316844,46.20384137680582
2020-10-26,2639.248626623604,10977,142163.25303944355,2250.279489926017,10400,113204.12102229762,99.30904663486598,45.801734514399456
2020-10-27,2632.295147289146,17195,139640.47984419652,2242.9080246821254,11535,119108.54746445992,99.27512078647757,46.03269158231606
2020-10-28,2625.25971442741,13657,138652.00159863938,2245.2231463660155,18067,122229.49590987687,99.38150593975101,45.46474023394464
2020-10-29,2574.991254676234,15808,140499.75276475123,2187.4246459984606,9902,129095.05053097112,99.26731211713677,45.52992218141323
2020-10-30,2567.3253271769463,5033,142886.24056235334,2202.1524647485267,19738,130952.36168911823,99.267946023373,46.002447029695844
2020-11-02,2571.8405246044717,18103,141178.05713359904,2147.4168679610866,15504,136155.4242980895,99.52771339603258,46.14904758703604
2020-11-03,2571.786016390251,12623,137561.4910990772,2121.0452407617818,19744,136520.11789714207,99.55002137029511,46.20023511059797
2020-11-04,2519.312466804133,7717,137617.7394710072,2133.455222063353,12176,137373.01767355655,99.69334282095572,46.032100269957056
2020-11-05,2554.309602696389,5357,135534.9656153944,2176.286604493431,19347,131562.5863768168,99.70249483877305,46.041414430103615
2020-11-06,2548.8269351126264,12313,132796.29707560243,2246.513423729915,6175,124238.95878076312,99.76057254830603,45.96579558548261
2020-11-09,2531.052035913071,6645,136511.46126188943,2283.8879305081928,5215,122680.70354504636,99.75489422886676,45.7300026031032
2020-11-10,2502.35483740887,17175,140985.6889060049,2305.64255908868,13095,117915.03788501568,99.73785347075034,45.643039918460744
2020-11-11,2475.9609534568526,17695,140861.10064135052,2289.9375314004833,8602,119662.9312487674,99.6599052310778,45.702554266648676
2020-11-12,2475.8250851036164,8949,140224.64737082223,2325.449422721669,13505,116282.14576477316,99.70293536697355,45.47238914608948
2020-11-13,2482.5450208773073,14890,139758.9427468295,2345.6478590772977,10544,112565.6665333984,99.61778164805497,45.23050459988407
2020-11-16,2533.2635620531314,13864,132722.0959836073,2352.7724697584504,19307,109914.95379520612,99.68434017168632,44.82243156860642
2020-11-17,2532.555922465249,7732,130412.23785499115,2468.2504407943084,8573,100068.96256521688,99.79286887213091,44.93964907643309
2020-11-18,2527.843347395456,11678,129639.21978061886,2458.4386778019866,18910,100778.9048418072,99.82952201285462,45.103246055023206
2020-11-19,2529.8008798261203,16208,129536.44585134911,2540.561502809452,19316,94915.99348401494,99.80089713949906,45.17274418829416
2020-11-20,2543.4974049893617,17956,129126.38354976762,2462.028022169714,17851,98661.10149164496,99.84629369742993,45.46229533611276
2020-11-23,2532.2494348176724,12136,126381.78443973226,2518.0874186368383,7959,94793.96069001542,99.81542639187529,45.48865562723698
2020-11-24,2573.092938266517,9379,123786.74447833277,2485.5405321508674,17985,95408.60354386292,99.9089811044218,45.606258908446705
2020-11-25,2583.1937431670212,7022,122946.840199917,2397.4961658931084,18791,101422.93954004702,99.72584049600029,45.697410136137975
2020-11-26,2612.8178576183936,7975,120305.64223477192,2303.838712656852,11604,111662.16559931579,99.69227975918842,45.66994813031252
2020-11-27,2603.0549230351917,18945,120338.8919680461,2340.9664993844876,18071,107464.16645623179,99.49319855967603,45.51070158187362
2020-11-30,2597.0558042189164,17252,123061.28258681926,2316.6169280927375,18173,108982.47800671856,99.3436924766533,46.17494736661119
2020-12-01,2595.3397508776557,6692,126495.63633316325,2343.909825833001,9941,105409.38132481865,99.4800786996347,46.039362072655145
2020-12-02,2601.819658090069,12772,125224.10868123233,2293.278478789592,9238,110158.89903159236,99.56959719783187,45.83959875931902
2020-12-03,2614.5669579576934,5296,124058.4639979257,2308.1545420376674,16620,110933.82940650378,99.4976491745034,45.96980170635405
2020-12-04,2634.8569977457914,17272,119498.0673997548,2199.3160443098072,7363,120058.01519402747,99.3473988288993,46.045358030942545
2020-12-07,2609.3130677229256,8849,120842.63207806565,2194.872620511544,13508,122093.76858799746,99.05094594511513,45.62392056665945
2020-12-08,2591.944681254426,13597,123746.5716627058,2208.7825202681647,17333,118496.681006165,98.99659639432187,45.96072404302856
2020-12-09,2609.383507024452,6302,122368.36243372978,2232.7631731038564,17691,117565.26441401902,99.2386378955466,45.93246567042331
2020-12-10,2598.439188182946,16238,124105.55461603464,2237.083807909762,14742,117284.0480183761,99.28212632269297,45.5991863418586
2020-12-11,2603.037281042994,5250,123702.41365442106,2142.977585544167,15796,126171.73101182024,99.22616909408802,45.95582157616476
2020-12-14,2572.2241714629713,16872,126445.38521664868,2180.3979419054235,13840,121067.70188113874,99.27267711503805,46.143524247643604
2020-12-15,2540.453207262702,14798,130404.04700565824,2139.751059331695,14779,123852.7619165832,99.11658127973861,45.76416165005923
2020-12-16,2568.626983540886,9167,129837.71182617801,2178.406700183252,8888,121118.25542652527,99.08684894346885,46.297316502136546
2020-12-17,2579.6522816217253,6979,125218.59641995997,2173.4753199121906,10967,119496.68789507006,99.09679669077042,46.4949557126464
2020-12-18,2567.6552138099646,6797,125902.4608137756,2235.6825258457256,7890,115618.89234877753,99.08818662558832,46.491896877958894
2020-12-21,2592.1901529862826,13458,118359.54518498955,2242.439846688521,8182,114480.32380623443,99.16726723775733,46.96896251964542
2020-12-22,2590.0684178924676,14480,118818.12182160042,2284.7242465695667,14595,111970.55899016373,99.20173176038092,47.016751854794315
2020-12-23,2593.7067590629636,8638,117713.41391576278,2258.2249306236836,9148,112411.8650349932,99.26856436219173,47.0083269322631
2020-12-24,2577.746758528595,6491,118041.01035648794,2240.657416924891,18378,111095.74989875873,99.19972713396865,46.810236897456505
2020-12-25,2610.854442819405,19109,118873.32962933584,2243.589180637936,8572,112503.9078737427,99.28950867480971,46.98479202924863
2020-12-28,2581.645506448222,10579,122105.08958951427,2234.878022841789,14129,115027.97601483147,99.45240236957211,47.127772919445825
2020-12-29,2558.6795434774567,8237,126396.00724132468,2196.525208471685,14652,118724.39588827397,99.35538741760696,47.13217696141274
2020-12-30,2554.073997038264,7173,128220.17483250664,2189.026008212098,16541,121029.32721970172,99.26661785203551,46.89518105525246
2020-12-31,2542.1108227660156,12809,132723.72298682094,2198.8704988317468,7534,120394.1498345655,99.40019628566753,46.93416001150228
2021-01-01,2523.732626127035,19474,133834.18704310618,2197.243665021633,13865,122158.96981950675,99.38106188699803,46.91322037577363
2021-01-04,2541.2684016586204,16024,132083.98317747074,2177.640199661814,10951,124514.80685560919,99.52144402620468,46.51317808015338
2021-01-05,2524.897305791358,9811,133355.12488653066,2260.9013902596666,19252,115188.51130238996,99.47719045501546,46.07163437475612
2021-01-06,2534.4659089783854,9666,137648.238244411,2222.153996709998,15133,121175.25253993412,99.62269501264254,46.24118038839906
2021-01-07,2529.9335469966445,6089,137248.11987340095,2132.0501984875364,12143,127648.9643258471,99.63584359432308,45.46061389388355
2021-01-08,2522.2678936871584,17476,138026.95924319836,2113.496932940747,15614,134131.8872684396,99.66166647665536,45.52223705197193
2021-01-11,2511.3000202014473,5551,141758.38595686594,2068.294925942027,8588,138274.73706658563,99.81813827882235,45.37881213464578
2021-01-12,2512.558534848719,9709,143581.27534409333,2095.1996399884656,13165,133936.67487613598,99.78196123107793,45.771286116709746
2021-01-13,2508.6155743752065,10013,142963.53219730864,2085.083150229385,19765,134637.84898315405,99.68784902148543,45.623245653963586
2021-01-14,2490.9003673734023,10817,147931.0613569347,2089.8976141699277,10285,134463.22588927904,99.64299260068259,45.82109091823915
2021-01-15,2474.304563312458,5573,150243.21857277426,1984.2503652713056,7176,145010.97376340712,99.6882259957469,45.70201676586782
2021-01-18,2482.005513326812,11455,152510.85757850105,1948.3477582090406,7148,149808.5357509547,99.53165008852885,45.73614121191366
2021-01-19,2500.28947790928,7756,152222.85342650808,1872.3833259070257,7762,156427.87455465208,99.59539717879397,45.957192171189675
2021-01-20,2526.77492664698,11283,151637.31987420114,1910.3856422925855,14747,148202.61710470897,99.5415200470322,45.8184254562923
2021-01-21,2511.281837268337,12551,151362.2323984201,1930.4725703264896,6371,144428.99364151128,99.65630131310554,46.117391921641826
2021-01-22,2513.6820370343294,14119,153993.99307176334,1964.1225651404607,8066,141889.44661058576,99.4168752826155,45.81928255850988
2021-01-25,2503.12983383353,15271,153391.69730704874,2003.659714831021,13077,140204.34232081313,99.33821870510509,45.90766041127739
2021-01-26,2516.3373347287597,8393,152456.25424218678,2048.0451542108917,11075,131916.11948722755,99.16957188998167,46.18445232811375
2021-01-27,2516.2571434445554,16013,154612.54444508604,2096.9707824761863,11781,127553.29435993644,99.08694894334528,46.382463575650846
2021-01-28,2534.9529700804346,9938,152401.6110714533,2111.625736207638,17501,128644.33471779268,99.11171553345618,46.95739703867147
2021-01-29,2545.524818507843,8111,151782.3055120083,2116.9268121838986,8335,125576.92363122568,99.0937928709112,46.72836524347828
2021-02-01,2546.298896125264,8434,151720.24666821602,2181.740298241475,16833,123149.6485118281,99.0684551140164,46.3146204680737
2021-02-02,2548.55033962125,7439,151839.6797592597,2137.3402114257697,8976,125982.93928740275,99.05253662687839,46.01631993552516
2021-02-03,2550.9560342557443,9154,152813.135997211,2190.1686942981855,7972,121083.55856889613,99.07287545094039,46.21445270548969
2021-02-04,2557.851992523017,17618,149248.12592681037,2153.7683862595995,15246,123744.24863101174,98.97202184674607,46.3638295857705
2021-02-05,2554.474612279279,16441,148471.41679586557,2203.577350919404,19034,122993.19465030741,99.04270681083598,46.394506583664736
2021-02-08,2563.8237488122045,6875,151885.62456444916,2205.8832925081992,11197,124893.73593130973,99.10897340787453,46.05761946893259
2021-02-09,2544.353181467512,14439,149478.29374461583,2182.0686583526476,16805,127616.94999624217,99.14747720164014,46.28767965693131
2021-02-10,2550.2424255951423,17748,147746.74803272716,2187.3847181234414,8141,126680.77812905397,99.20313054591526,45.92026822363615
2021-02-11,2543.9713600727114,19441,149858.00236086504,2102.103321216506,5320,131375.6740057795,99.23277234599612,46.267953098349224
2021-02-12,2549.656404297363,11604,145730.43274851018,2030.2423958104791,6855,137851.67506196751,99.43627967626924,47.12518462529118
2021-02-15,2536.215436428352,19251,145103.91815463445,2047.7043483098353,15775,135075.8007285396,99.42757025916399,47.23511996926264
2021-02-16,2544.1052944962316,10320,142923.5856554274,2036.7218359364958,12037,136084.63609457205,99.39686193733053,47.41005240995997
2021-02-17,2511.9891530712584,8076,148653.67499371985,2030.8108166479908,16812,133003.195884518,99.3215091792948,47.262194479291296
2021-02-18,2476.979681751595,10669,149717.12708214088,1998.1431985512193,5431,138966.93116822097,99.218282912237,46.719130482965255
2021-02-19,2460.666780917006,8149,152301.22530023157,1925.3310041541756,11482,148229.53285273587,99.0938357334769,46.53831467405619
2021-02-22,2422.13224887892,16188,154150.5066496067,1886.8728976872399,5146,155490.79687629335,99.0049560021538,46.21044610172656
2021-02-23,2437.8156252482354,18614,152834.89842724474,1883.2304000970178,17349,154682.96696527078,98.9978879639886,45.77634472880206
2021-02-24,2449.915515994005,19145,149548.0838543074,1932.2500342176174,8332,149395.15832660376,99.03131747683837,46.293052711400755
2021-02-25,2489.9628600504025,7084,143340.90546294846,1893.47331874827,7027,150993.26828028465,99.03643168269359,46.374911466808484
2021-02-26,2515.6276848982625,5823,140409.09864320146,1935.3954096623256,11033,148371.99269829158,98.95987815495062,46.48881774099269
2021-03-01,2510.3616023793074,16417,138171.3253709597,1938.3105779575026,10365,147681.04914350584,99.04989661135261,46.396111031433804
2021-03-02,2541.1776040597415,5274,135481.6113788884,1945.2581896478302,15581,150388.32755065503,99.1238378785827,46.34424970670078
2021-03-03,2532.0615674508763,7876,136580.8158294642,1899.597402371963,10661,156593.5170983735,99.10787304784051,46.633614911372575
2021-03-04,2555.1733254181604,8269,135707.0376590886,1953.4514133692817,19710,152447.03879519057,99.04258143337404,46.62391377576401
2021-03-05,2555.0302012498396,7145,138915.4034402772,1908.1204544544187,15394,158210.33160690323,99.09742422545702,46.78312195717143
2021-03-08,2579.692550051359,11828,139932.36777344244,1870.728017314903,16187,159130.36160356193,99.11622158420563,46.72432066781792
2021-03-09,2542.444125271522,11588,140712.49431861786,1925.2645956416134,10406,154716.00471244982,98.97140885826413,46.62167480059831
2021-03-10,2484.8186045284783,19892,143838.5163431538,1987.1304219702233,11273,145059.78598353683,98.96461083266568,46.19960055091775
2021-03-11,2463.2745409412064,15260,149012.57933654444,2054.2868525122867,9793,139002.02258424275,98.99081441387312,45.606275832207615
2021-03-12,2467.0456867308176,15762,148605.65488692734,2032.2223101598927,10455,142494.98251431045,98.90084493522434,45.52780726188769
2021-03-15,2457.6844748718545,17662,148605.45013818901,2039.8741107103474,18571,139542.0234399847,98.91982927450809,45.54475626948566
