date,zinc_close,zinc_volume,zinc_inventory,zinc_regime,zinc_regime_next,aluminium_close,aluminium_volume,aluminium_inventory,aluminium_regime,aluminium_regime_next,usd_index,oil_price
2016-07-13,3937.9036965160417,18071,440708.2743311805,0,0,2024.8472052887967,18991,1000.0,1,1,99.79253779960182,77.21999269974162
2016-07-14,3850.4277068526903,9764,440659.84217425605,0,0,2008.0474965257913,12504,1000.0,1,1,99.77457665821866,77.05185805680333
2016-07-15,3737.5814172063847,13587,442573.81873587676,0,0,2016.0499658988615,9986,1000.0,1,1,99.79425426788436,76.62990786869965
2016-07-18,3662.706790236182,10986,450512.8015565309,0,0,2012.8855873825369,18756,1000.0,1,1,99.8763071154261,76.93627455546539
2016-07-19,3556.4965760946643,9147,455440.978366157,0,0,2020.4718247086275,18003,1000.0,1,1,99.83693299820365,76.77514545859556
2016-07-20,3497.013962684497,11560,456706.5683125087,0,0,1962.6896062209498,5909,2748.651260664395,1,1,99.88904972377686,76.65247573153292
2016-07-21,3474.5677193519227,18675,454931.92533764406,0,0,1992.2132222098196,15381,1014.8010500052617,1,1,99.86246584458532,76.66482973763767
2016-07-22,3428.4323166885124,9573,456851.9994674489,0,0,2007.8399221703144,10870,1000.0,1,1,99.8507116278525,77.00760650447471
2016-07-25,3400.781832369607,18159,462510.08395122393,0,0,2037.7318724006636,10026,1000.0,1,1,99.93366353205491,77.0136176917346
2016-07-26,3403.19042661218,13770,463651.5993043471,0,0,2013.1400144665558,19654,1000.0,1,1,99.73435749494949,76.65388255389104
2016-07-27,3394.5644229199006,6288,470143.2867094257,0,0,1995.4931819948374,13834,1648.2012915605924,1,1,99.60471026214202,76.81704565512469
2016-07-28,3346.2284342161847,16956,469482.0202819921,0,0,1968.4092503863228,13784,1000.0,1,1,99.45649172239774,76.67154873784617
2016-07-29,3280.6277735622125,13096,472876.282609588,0,0,2048.161779527611,9206,1000.0,1,1,99.22313011041291,77.237925929305
2016-08-01,3280.0023586277443,10197,474993.2711004557,0,0,2115.685153772775,19337,1000.0,1,1,99.15530366639739,77.23759001270564
2016-08-02,3265.32375307872,5944,481223.21866609476,0,0,2222.493522485435,5413,1000.0,1,1,99.23024705637016,76.56707936333603
2016-08-03,3215.0589645987357,6418,478516.27189465833,0,0,2322.801997662951,6998,1000.0,1,1,99.20175864973191,76.67428885498275
2016-08-04,3172.517175349132,9877,490971.4353335408,0,0,2344.293569035774,13851,1000.0,1,1,99.22153765792609,77.25766819266082
2016-08-05,3203.8573615077607,7619,498728.0895353674,0,0,2386.975153775678,8667,1000.0,1,1,99.33045940759717,77.73044427922443
2016-08-08,3224.3461138113234,6258,498440.05606224644,0,0,2369.0212516484216,6174,1000.0,1,1,99.46322802082395,78.2797305658514
2016-08-09,3297.387397116956,18216,503645.6876467016,0,0,2359.013142429612,8915,1000.0,1,1,99.45631422735133,77.97380251023696
2016-08-10,3323.7330276842163,18902,500211.03585556283,0,0,2384.5317975359117,17470,1000.0,1,1,99.59167281630826,78.24744822903
2016-08-11,3240.6236461768826,18440,496148.7622024106,0,0,2338.9659249984616,17273,1000.0,1,1,99.60088548215168,78.03084986710898
2016-08-12,3233.7106052723,18446,499079.6472606116,0,0,2371.3105030441097,19516,1000.0,1,1,99.51714565976893,78.09813668693405
2016-08-15,3250.3240714966346,11980,497232.70630336175,0,0,2392.073570141074,5090,1000.0,1,1,99.45770562454906,77.71625095831214
2016-08-16,3193.3704626475783,10476,496608.5202267492,0,0,2402.217277195306,12878,1000.0,1,1,99.30965197329256,77.52291422884733
2016-08-17,3146.877689689359,6812,495688.1078140507,0,0,2352.54829373012,15884,1000.0,1,1,99.22083858791919,77.32004021963824
2016-08-18,3019.8553619169907,18709,499888.45460832905,0,0,2362.161401676692,19609,1000.0,1,1,99.18503691911175,77.58960680368102
2016-08-19,2995.835472671798,16790,505015.0657062671,0,0,2318.4944021538386,19815,1000.0,1,1,99.2653954210496,77.82982254018192
2016-08-22,3028.3317319973044,19625,502753.26451076433,0,0,2371.776722272604,6801,1000.0,1,1,99.4374724041662,77.91286845898117
2016-08-23,3116.1051835866633,14071,504443.93519421364,0,0,2426.178102745647,17391,1000.0,1,1,99.2992542526285,77.50774203356455
2016-08-24,3097.334898090567,15812,508148.5757618,0,0,2438.394618895585,18058,1000.0,1,1,99.33853699945449,77.41425020337964
2016-08-25,3111.709563416605,15435,514662.41493523715,0,0,2442.710652089758,18643,1000.0,1,1,99.23448260553874,77.19041525849681
2016-08-26,3086.0283567446513,6464,511661.70278668706,0,0,2449.3847437867275,9449,3480.1636475626137,1,1,99.28195231438507,77.45131798550517
2016-08-29,3175.6245467743042,14035,504481.9082408302,0,0,2426.181798753472,13031,1000.0,1,1,99.2688436493163,77.80477344135032
2016-08-30,3217.755844045788,9504,509110.0904154898,0,0,2466.8657640687393,14732,1000.0,1,1,99.08575306673154,78.12168911715959
2016-08-31,3231.1458845043776,11954,509555.2924792192,0,0,2451.297058191896,10153,2649.639560249604,1,1,99.17858276588838,77.89512329133449
2016-09-01,3201.4224902279343,18099,522032.4474970922,0,0,2410.1571557530065,5890,1000.0,1,1,99.11808269460751,77.07326335464764
2016-09-02,3155.5446010299906,15967,527815.0293538318,0,0,2469.2620665450277,8493,1000.0,1,1,99.06469267077016,76.54317478520862
2016-09-05,3144.3792600709844,7635,524437.8112361594,0,0,2518.200126661573,5638,1000.0,1,1,98.95771742964119,76.96966287863329
2016-09-06,3150.7112478578506,19851,520029.91485989094,0,0,2496.200545850674,10479,1000.0,1,1,98.89228910197244,76.84928639683733
2016-09-07,3192.299091587519,13644,519123.7909098208,0,0,2485.603712435949,16586,1000.0,1,1,98.93507814604192,76.6240690113578
2016-09-08,3224.571453626675,19693,516988.21565864293,0,0,2530.9648970425774,19627,1000.0,1,1,98.91615371194828,77.11686709938867
2016-09-09,3250.6316608932366,5271,515971.2228667601,0,0,2550.0127759325305,15543,1000.0,1,1,98.94901991217652,77.49641508303517
2016-09-12,3237.5444563051196,6874,514109.2751027281,0,0,2597.0238620864393,15580,1000.0,1,1,98.98521209756942,77.5037496996111
2016-09-13,3221.913537843979,14264,517591.04395766696,0,0,2530.7701593291563,10368,1000.0,1,1,99.11727826312223,77.41572877229191
2016-09-14,3197.729869167039,5527,514227.06196192326,0,0,2455.5955242661953,13427,3926.718670098547,1,1,99.0829996480358,77.37609840844797
2016-09-15,3203.915223662662,6793,516723.5274700912,0,0,2385.0012537041357,10517,1000.0,1,1,98.93531386635122,77.44424724796421
2016-09-16,3212.660920854774,7387,518549.3854321103,0,0,2348.8044666651763,7553,1000.0,1,1,99.04203610800842,77.9242614323601
2016-09-19,3192.3618164590075,13731,516733.5798230062,0,0,2357.24632729028,13764,1000.0,1,1,99.0088872907987,78.05100165963127
2016-09-20,3176.665856816662,8235,516637.0098002107,0,0,2316.439991578456,12521,1000.0,1,1,99.12034653525643,78.268810369543
2016-09-21,3180.488476213629,6207,519130.23136046727,0,0,2351.982507010093,8385,1000.0,1,1,99.15868424657468,78.61959140226406
2016-09-22,3187.860284448311,19073,520570.88274004037,0,0,2337.956752364843,19195,1000.0,1,1,99.14557049355435,78.26868860195674
2016-09-23,3157.792304603564,5069,523386.82190725364,0,0,2303.324611959085,19118,1000.0,1,1,99.18044808295897,78.49514716969895
2016-09-26,3140.834920800635,10484,520779.03953515744,0,0,2353.532675536806,10974,1000.0,1,1,99.37554933897161,78.40677654330047
2016-09-27,3111.0381165030476,17383,518757.04457627924,0,0,2424.7994492550483,11881,1000.0,1,1,99.58324739187698,77.65194798456864
2016-09-28,3153.231792273452,13780,519381.2262055147,0,0,2490.9795941078282,15219,1000.0,1,1,99.59018550539025,77.01349712197289
2016-09-29,3148.35810532455,5990,507554.7129847097,0,0,2570.9138392802533,6144,1000.0,1,1,99.60620456472196,76.70806183851728
2016-09-30,3213.8496213882217,19457,493837.50456247875,0,0,2645.905710118364,6873,1000.0,1,1,99.7138285804686,76.86742880709507
2016-10-03,3255.053606417297,19365,481083.49757074006,0,0,2737.614129175852,9822,1000.0,1,1,99.62926247719187,76.90156867669715
2016-10-04,3253.7469029108292,13651,467805.864975972,0,1,2839.4426163774906,17533,1000.0,1,1,99.6625695144537,76.95687868884986
2016-10-05,3307.6593694836174,12595,449455.45491690794,1,1,2935.7821835058576,7632,1000.0,1,1,99.65998322965831,77.54216173365586
2016-10-06,3245.430696068222,10021,433612.71556197555,1,1,2946.810912215505,6411,1000.0,1,1,99.69137405080406,77.16143484919792
2016-10-07,3165.8614140699656,6903,413074.0791938844,1,1,2969.1223052276837,6644,3693.398145758506,1,1,99.60803717020913,77.1532048429428
2016-10-10,3146.963849429372,17251,402242.4805081984,1,1,2939.3718503333507,12376,1000.0,1,1,99.44908042087823,77.24453549978693
2016-10-11,3094.278066404815,14568,389823.9629808618,1,1,2931.5418177227048,13844,1000.0,1,1,99.2417820772791,77.02365356482544
2016-10-12,3178.9164685046676,11080,367943.9472612529,1,1,2958.0573531477853,8758,1000.0,1,1,99.13004366598014,77.03215158835032
2016-10-13,3304.239220725995,19660,349892.31536486646,1,1,2937.2588276763604,6224,1000.0,1,1,99.0841761374862,76.55216678812502
2016-10-14,3369.5753188023505,7291,335552.993386772,1,1,3000.4939287933785,6063,1000.0,1,1,99.05485697882132,76.97513865330752
2016-10-17,3462.1038161736997,11682,326651.0156673319,1,1,2945.933222478579,9995,1000.0,1,1,99.24858009506428,76.7706542875484
2016-10-18,3547.8267343109915,15999,312674.9445014734,1,1,2898.1733113613145,11173,7467.867526029064,1,1,99.35917943205502,77.38007433698195
2016-10-19,3605.6388953546025,14321,297018.06224004447,1,1,2901.534940040165,18062,11191.82743029446,1,1,99.26297032042085,77.37033203980671
2016-10-20,3683.5632478777597,16049,283228.4370025391,1,1,2974.175817411184,8307,12563.070242920654,1,1,99.29774116566594,77.67874810942646
2016-10-21,3743.14121944381,17464,269128.7106112281,1,1,2869.708625556225,14669,24058.308642100765,1,0,99.25703334203091,77.66275724872912
2016-10-24,3786.9164046119963,11307,258306.92935774816,1,1,2824.395476773099,17993,37288.630800551866,0,0,99.2285969582269,77.65353409905096
2016-10-25,3844.3144352109816,19128,240053.67713454438,1,1,2795.6038927347554,5846,46713.49948778147,0,0,99.24712952316844,77.47832529908436
2016-10-26,3816.736825178641,12870,234463.54547806174,1,1,2774.4721584741606,15231,59694.439606761596,0,0,99.30904663486598,77.51406247789424
2016-10-27,3752.092415686152,14976,227294.82487713906,1,1,2736.45233025696,5109,66317.90315038526,0,0,99.27512078647757,77.60946208621846
2016-10-28,3769.951634502066,15713,217585.43214476766,1,1,2785.6800883148603,16575,70744.58954471828,0,0,99.38150593975101,77.3741845335439
2016-10-31,3746.6925928432793,10528,209282.740251823,1,1,2757.9066765090747,15889,86398.64422850449,0,0,99.26731211713677,77.33667120878593
2016-11-01,3737.793188401023,17115,188941.03263620727,1,1,2789.6548258991224,14317,95033.71885845804,0,0,99.267946023373,77.1536415489688
2016-11-02,3753.81652513456,11283,185389.2179885868,1,1,2762.831028797008,15677,100401.70865331523,0,0,99.52771339603258,77.84354076985325
2016-11-03,3734.501025403641,9954,181210.1635164938,1,1,2712.574731491545,16106,112390.2644849185,0,0,99.55002137029511,77.81662153887977
2016-11-04,3810.6483996320517,19053,188355.6240381501,1,1,2700.8289015345463,14796,117622.36127288606,0,0,99.69334282095572,78.28019118438874
2016-11-07,3722.469759941777,19107,197309.6807490431,1,1,2716.553626401641,13555,126091.19741839753,0,0,99.70249483877305,78.22150448514643
2016-11-08,3690.2349828797524,11003,204074.147125612,1,0,2675.1842664513747,11256,141238.60413311032,0,0,99.76057254830603,78.2992907776069
2016-11-09,3605.6174232668723,18557,217088.1377565188,0,0,2621.829648952599,13055,150109.4160170963,0,0,99.75489422886676,77.90288155611331
2016-11-10,3575.828191260052,12158,224777.1645949858,0,0,2567.044788608205,15833,156257.2918582055,0,0,99.73785347075034,77.76875977855296
2016-11-11,3582.8734226227934,15977,221933.03406673172,0,0,2565.9506801705656,7254,150994.91084936477,0,0,99.6599052310778,77.83192017978973
2016-11-14,3594.5975761507116,9158,227494.3249755889,0,0,2539.246081212987,17170,145873.01767419837,0,0,99.70293536697355,78.3077213290777
2016-11-15,3635.1804136736628,8934,231049.61925384743,0,0,2534.776778529407,16292,135866.66411405543,0,1,99.61778164805497,78.37431616238058
2016-11-16,3635.617159308153,6318,241630.56495103918,0,0,2483.001806796746,14264,133540.52710990424,1,1,99.68434017168632,78.78943227073847
2016-11-17,3629.333087175391,6151,245104.06318909535,0,0,2547.863314841664,13749,123659.88819549882,1,1,99.79286887213091,78.98165100379936
2016-11-18,3625.189905141337,13373,254058.6696152971,0,0,2622.2528639943434,9416,122870.52026357767,1,1,99.82952201285462,79.46987140563876
2016-11-21,3668.083181518716,10734,259870.7413268788,0,0,2649.5033252022295,16836,118049.31129649049,1,1,99.80089713949906,79.45215874044723
2016-11-22,3651.182329974414,12468,266352.4066896568,0,0,2683.6592609820877,13951,108234.47507072407,1,1,99.84629369742993,80.16922555364278
2016-11-23,3640.971528264004,15493,265279.02814406995,0,0,2708.9380045869384,13460,95637.29304886551,1,1,99.81542639187529,80.02360669276854
2016-11-24,3641.2140862288566,18161,271334.9387122094,0,0,2728.597155665049,16153,91859.70837903228,1,1,99.9089811044218,79.79366814250925
2016-11-25,3663.454795051406,6288,278237.02783091494,0,0,2784.44876195865,17194,86082.36749763972,1,1,99.72584049600029,79.43065228760253
2016-11-28,3622.6477159323777,17448,285610.1921590154,0,0,2718.136287132856,13147,79318.43451535825,1,1,99.69227975918842,80.12995968906995
2016-11-29,3614.872193041445,16662,294353.5747624937,0,0,2687.8926227584825,13381,72198.03132352942,1,1,99.49319855967603,80.37579396085532
2016-11-30,3560.4976186733124,16042,296719.5776134926,0,0,2646.367097243752,7624,61334.522272225186,1,1,99.3436924766533,80.27555774084124
2016-12-01,3431.939724275856,13150,295154.42189943144,0,0,2679.4941095109857,9110,50351.864012534774,1,1,99.4800786996347,80.65026454990328
2016-12-02,3484.2196772527227,19082,300080.98690101976,0,0,2731.9047838216266,6261,45723.211471025425,1,1,99.56959719783187,80.85657220543861
2016-12-05,3614.920031383018,15677,302011.779159042,0,0,2770.8573351499,15715,46009.60301523405,1,1,99.4976491745034,81.44641044685129
2016-12-06,3686.5084850381368,15573,308433.9626978935,0,0,2776.6288859629235,13084,41090.516503820225,1,1,99.3473988288993,80.98206059702932
2016-12-07,3707.144183324374,13565,312127.0221616122,0,0,2804.69724579668,8206,30629.79341216697,1,1,99.05094594511513,80.90245256453504
2016-12-08,3747.771894309418,7730,315987.8590260599,0,0,2811.8343213543053,18756,21654.277497846633,1,1,98.99659639432187,80.7636961493522
2016-12-09,3754.9152820826007,9850,329567.3403917643,0,0,2827.6944437509765,8792,13673.537455321857,1,1,99.2386378955466,80.17159134642961
2016-12-12,3795.9639720934892,7963,336564.6999136866,0,0,2778.9708877409516,9802,5442.558925601819,1,1,99.28212632269297,80.48968950786352
2016-12-13,3851.54106904653,17487,339061.1803528827,0,0,2831.1829669082354,11006,2909.4890654030414,1,1,99.22616909408802,80.40857054112251
2016-12-14,3896.162690668276,18452,350796.61377108167,0,0,2860.6383876338205,16504,1000.0,1,1,99.27267711503805,80.63045990261848
2016-12-15,3892.603694893657,7744,354874.0402919757,0,0,2917.736289696002,19043,1000.0,1,1,99.11658127973861,81.33839148291737
2016-12-16,3922.455315897985,8189,361298.44539600913,0,0,2918.8161143738316,12171,1000.0,1,1,99.08684894346885,81.2324183753691
2016-12-19,4009.9903630838103,7447,367423.20903280936,0,0,2917.210669088191,8274,1000.0,1,1,99.09679669077042,81.10607248057194
2016-12-20,4083.5886596849823,16488,370699.34072666627,0,0,2947.307878671599,10070,1000.0,1,1,99.08818662558832,81.14167173148914
2016-12-21,4090.5367138127776,18176,374033.519487336,0,0,2912.213960927199,11564,1000.0,1,1,99.16726723775733,81.43784593738417
2016-12-22,4113.342022387914,11732,373179.6613541155,0,0,2938.8512551195568,8281,1000.0,1,1,99.20173176038092,81.26783202979112
2016-12-23,4083.121993794825,16359,385724.60526529024,0,0,2996.0980635406454,18513,1000.0,1,1,99.26856436219173,81.07854355065147
2016-12-26,4123.090126506684,11916,381590.8270760579,0,0,2985.0145569354067,13284,1000.0,1,1,99.19972713396865,81.39570033172389
2016-12-27,4106.774312393922,18423,386761.3229399989,0,0,3018.38040460932,5819,1000.0,1,1,99.28950867480971,81.5092921288753
2016-12-28,4005.5784596712533,10588,386974.1761699875,0,0,3005.412658103919,16066,1000.0,1,1,99.45240236957211,80.89587364997385
2016-12-29,3970.9904273558946,15708,388738.6864074606,0,0,3035.8225034901398,16705,1000.0,1,1,99.35538741760696,80.52825611013311
2016-12-30,3929.1677672385063,12465,396317.05279143254,0,0,3071.003763554132,15945,5510.111102733948,1,1,99.26661785203551,80.97862686928129
2017-01-02,3892.3331030776517,5598,400650.34241379716,0,0,3039.790553381906,13255,1000.0,1,1,99.40019628566753,81.09920535420493
2017-01-03,3884.714901576062,17095,391849.76419230475,0,0,3124.093067467523,9336,1000.0,1,1,99.38106188699803,80.87054657489375
2017-01-04,3831.0195242117175,14219,385765.9072213277,0,0,3022.5976798482566,8751,3711.219144739621,1,1,99.52144402620468,80.81942367772325
2017-01-05,3834.3023211639966,18752,390877.6264945941,0,0,2907.4967972989743,5855,4971.592306890889,1,1,99.47719045501546,80.82339467956376
2017-01-06,3847.442235686115,6682,391936.48965614534,0,0,2855.2500902033717,15989,1000.0,1,1,99.62269501264254,81.0441146876478
2017-01-09,3850.9123782483375,6356,391672.6553723749,0,0,2809.1550007781316,16509,1000.0,1,1,99.63584359432308,80.63663566919017
2017-01-10,3831.460786438557,9893,392335.8893670822,0,0,2792.6509107177217,13052,1000.0,1,1,99.66166647665536,80.38435092758903
2017-01-11,3834.381874384332,18767,394460.9055332942,0,0,2767.38880059336,17257,1000.0,1,1,99.81813827882235,80.46623765404804
2017-01-12,3883.0175989584313,7205,396896.18562645995,0,0,2773.831573152845,19664,1000.0,1,1,99.78196123107793,80.43628727989942
2017-01-13,3887.5239087008936,11141,403860.8120720147,0,0,2800.231094080657,14989,1000.0,1,1,99.68784902148543,80.60784503469043
2017-01-16,3974.267780575352,14964,404748.54364131845,0,0,2809.1470279515183,12577,1000.0,1,1,99.64299260068259,80.23899281548255
2017-01-17,4112.571272672187,7069,400751.99984719785,0,0,2818.8377395810844,5299,1000.0,1,1,99.6882259957469,80.34613141836394
2017-01-18,4116.723490775227,16734,393653.5725702606,0,0,2810.985870384693,9464,1000.0,1,1,99.53165008852885,80.67360650417719
2017-01-19,4114.778426455776,10888,398539.11843906733,0,0,2782.789138260336,13550,1000.0,1,1,99.59539717879397,80.81965206832197
2017-01-20,4150.608281451872,8851,398627.9844741961,0,0,2796.4784846211264,19889,12494.386178157474,1,1,99.5415200470322,80.86138559025045
2017-01-23,4141.538141043416,8948,401037.74671356316,0,0,2768.8914273289024,5237,5830.256358228873,1,1,99.65630131310554,80.83262050948066
2017-01-24,4150.716494187734,8527,399245.25018704025,0,0,2820.8509478565866,12239,9829.008866193832,1,1,99.4168752826155,80.58216516364921
2017-01-25,4233.258861502541,5378,402729.93476562115,0,0,2815.262411160445,10253,9731.53628688671,1,1,99.33821870510509,80.56056558591727
2017-01-26,4265.543236161398,10546,405074.02472780604,0,0,2825.194566567119,16342,1633.7067117193124,1,1,99.16957188998167,80.9384773417814
2017-01-27,4284.322919336714,8298,416219.71836458956,0,0,2802.490096838356,6811,1000.0,1,1,99.08694894334528,80.90276878980136
2017-01-30,4263.1963080121095,14892,413864.97451569646,0,0,2792.461172524408,7076,5990.75771359466,1,1,99.11171553345618,80.63582759299683
2017-01-31,4295.104490211825,14376,417659.12953481264,0,0,2864.383003033513,9966,1989.8233469114643,1,1,99.0937928709112,80.48815346636722
2017-02-01,4357.851342534864,16052,416936.7401696461,0,0,2808.1817206728238,19785,1000.0,1,1,99.0684551140164,80.54840855555
2017-02-02,4457.644497053993,14699,419117.9410312012,0,0,2774.339799425387,6139,1000.0,1,1,99.05253662687839,80.43635435639574
2017-02-03,4404.165720297377,8433,411490.1576843824,0,0,2790.1396760747925,14900,1000.0,1,1,99.07287545094039,80.58194534131468
2017-02-06,4375.8766296973845,6403,419100.4375869021,0,0,2776.727659468123,10955,1000.0,1,1,98.97202184674607,80.73879846953939
2017-02-07,4347.4557338162085,6810,421714.97476151044,0,0,2762.796793399834,9285,3417.8013872802517,1,1,99.04270681083598,81.00549342366078
2017-02-08,4256.015685243774,15149,422862.0083084947,0,0,2749.239336974229,18294,4606.991096094316,1,1,99.10897340787453,81.4325612653403
2017-02-09,4242.480109069732,9443,419798.2798913983,0,0,2771.2416036073455,19279,9126.235454479007,1,1,99.14747720164014,81.731318882652
2017-02-10,4152.713592686825,6467,424846.19316834427,0,0,2733.460502256768,11066,21017.584594897762,1,1,99.20313054591526,81.45104716340762
2017-02-13,4083.0618131930796,9716,428730.30185078044,0,0,2755.7345795206897,19100,34955.67789781641,1,0,99.23277234599612,81.17998682943474
2017-02-14,4078.548115199578,5941,432836.6304446919,0,0,2794.9988560042693,8862,48928.373781698945,0,0,99.43627967626924,81.15725538649679
2017-02-15,4195.333231350436,19578,433059.93559521466,0,0,2802.833228888786,16021,61903.833673904366,0,0,99.42757025916399,81.02190277932496
2017-02-16,4326.008237695939,6003,433132.1920437006,0,0,2778.14304827373,17705,75637.81538800163,0,0,99.39686193733053,80.68040476123667
2017-02-17,4340.878267058524,14598,434899.41253480327,0,0,2785.9135471598815,6954,81170.67898690852,0,0,99.3215091792948,80.54789722298477
2017-02-20,4272.488375747587,7418,438830.813201847,0,0,2778.4305121255175,9632,81644.895625106,0,0,99.218282912237,80.40554334289907
2017-02-21,4236.871446923931,9487,439528.04246833775,0,0,2777.8302560944644,8002,93546.8383867227,0,0,99.0938357334769,80.20398902097071
2017-02-22,4209.509642880488,13061,442592.05627552944,0,0,2759.674244490833,17763,104785.91603818286,0,0,99.0049560021538,80.10925217512421
2017-02-23,4230.149506571622,17799,442148.02863415773,0,0,2786.491404273855,18456,115160.57759118515,0,0,98.9978879639886,80.4627874302197
2017-02-24,4180.255299554358,12242,451103.913799963,0,0,2749.44270293257,17631,123357.00369560705,0,0,99.03131747683837,80.52255884259448
2017-02-27,4148.358707687088,15940,455857.04100856686,0,0,2725.3294437503996,18891,134231.01282183797,0,0,99.03643168269359,81.26410156541112
2017-02-28,4042.4266613595396,14775,450129.0955337801,0,0,2740.0596684507923,18807,149981.5272193054,0,0,98.95987815495062,81.31525402121702
2017-03-01,3962.9658663219952,15233,452650.78482651676,0,0,2702.8093053986513,10535,155762.15744133867,0,0,99.04989661135261,81.22823428903584
2017-03-02,3860.8736406395014,6452,453537.26864935155,0,0,2660.0603317987916,7555,162237.72624342027,0,0,99.1238378785827,81.2294741538323
2017-03-03,3850.567491166515,14966,457650.6802938286,0,0,2620.145072488678,14754,173473.12470478757,0,0,99.10787304784051,81.30642174736536
2017-03-06,3869.7031895323094,12911,466153.48515676224,0,0,2600.4030341972916,17805,183555.54741228407,0,0,99.04258143337404,81.43699793451668
2017-03-07,3833.7670691764265,14539,474625.8933116121,0,0,2596.7877796585067,19985,191694.9686774698,0,0,99.09742422545702,82.06001133227439
2017-03-08,3891.3581543137234,11365,475074.7020446411,0,0,2583.35170127577,15688,196722.42868659063,0,0,99.11622158420563,81.80641519278112
2017-03-09,3928.534927205601,6303,478865.095180551,0,0,2522.1182670800586,9422,204361.17923060484,0,0,98.97140885826413,82.06412901023444
2017-03-10,4026.067464076862,10990,472925.02692551294,0,0,2518.3325807351084,5042,210616.7757347963,0,0,98.96461083266568,82.12645418951867
2017-03-13,4031.865636775496,11999,482620.33659110405,0,0,2538.228807932029,10975,217240.8724709294,0,0,98.99081441387312,81.65512486674749
2017-03-14,3969.93231972607,15597,489572.08072151116,0,0,2549.692322863533,8483,224020.00863513732,0,0,98.90084493522434,81.88633450137591
2017-03-15,3900.2308231138936,10355,494847.6395112407,0,0,2555.068521269405,17082,232518.99141175003,0,0,98.91982927450809,82.26662156961709
2017-03-16,3906.6703067629023,8290,499565.699693615,0,0,2525.8913552718604,19610,234631.05090666687,0,0,98.77434702598231,82.00946864848386
2017-03-17,3921.531741887146,6234,493840.2938628103,0,0,2530.722094121131,16755,241009.51257476775,0,0,98.90796563598353,82.00678848811627
2017-03-20,3923.9336318427563,5652,500525.92350548826,0,0,2543.689597706974,7067,252028.9850235246,0,0,99.03276063448946,81.48918220951396
2017-03-21,3814.6173100552614,15359,501087.5253792395,0,0,2528.4757068841104,17452,250443.084237499,0,0,99.00750890105917,81.11154027160866
2017-03-22,3782.6591321452834,10796,506921.0452284371,0,0,2457.6097650841607,15919,255321.98234368698,0,0,99.04385433484308,81.42594914489383
2017-03-23,3724.67896491546,19816,506427.00175224326,0,0,2463.9138722227117,14418,255683.0494359556,0,0,98.8028621382631,81.2860241930916
2017-03-24,3698.6620004753236,6336,506802.8558341108,0,0,2519.4657463676035,7696,266196.0488519132,0,0,98.68722737223656,80.9533833006102
2017-03-27,3638.973194218307,16306,503763.1499658732,0,0,2554.5159761785467,17039,269530.92015149636,0,0,98.65784948022134,81.02222140994772
2017-03-28,3560.8413428058852,19686,505482.90981692466,0,0,2590.5362607386273,19873,268398.74071854056,0,0,98.55063617807866,80.86549768051842
2017-03-29,3515.2431865496555,14771,504876.2349689317,0,0,2580.002141726199,5281,268308.47928621905,0,0,98.62207582634173,80.72425118318576
2017-03-30,3506.314256674352,8266,505920.06732103415,0,0,2614.4213217462207,13659,272249.1866207141,0,0,98.82180547941653,80.94604899088822
2017-03-31,3517.4790787663696,17439,501421.8814991345,0,0,2653.379939604389,8315,280639.1443170681,0,0,98.7041440074736,80.59752898320792
2017-04-03,3601.7310316732724,17671,502533.0644656548,0,0,2692.8336288822984,7944,287869.3889022761,0,0,98.62039766706508,80.32591941940336
2017-04-04,3623.8000698320147,6832,501624.43092248007,0,0,2677.9712053149656,9008,292835.9027146275,0,0,98.64394250389607,80.37214341704804
2017-04-05,3705.081961973005,15444,502887.60531501553,0,0,2679.8570251400497,12416,303133.9649670567,0,0,98.80505411874603,80.6629663542725
2017-04-06,3717.867513816958,11470,502047.461044022,0,0,2689.0950807139216,13206,311486.0025398868,0,0,98.68281668749204,81.03441444471945
2017-04-07,3709.8585517392953,14140,504026.7316478705,0,0,2692.7359529736036,19624,322115.7162976396,0,0,98.70772029972274,80.83489592861096
2017-04-10,3658.1751981645743,6173,509356.7067929033,0,0,2642.81569202382,14721,329996.83627579757,0,0,98.88985018480405,81.11610901868686
2017-04-11,3685.168759113972,13115,514263.1882265858,0,0,2658.3954739507285,12535,335325.4204261486,0,0,98.72467426998612,80.88086633064573
2017-04-12,3770.4055225185334,8097,508517.569590926,0,0,2679.8076936724487,7090,349771.42824067606,0,0,98.59656734930154,81.42872913471777
2017-04-13,3879.3563691106633,7405,511578.60328069795,0,0,2698.419546255615,19980,352662.5992777927,0,0,98.55420668865546,81.08859782709186
2017-04-14,3985.8014885480056,8562,516148.16600883997,0,0,2710.758878096712,6827,353264.96130605746,0,0,98.50214784736991,81.48714147032938
2017-04-17,4007.191360469949,5495,514318.4676059166,0,0,2831.159774677482,13111,359989.1907603097,0,0,98.58340797614528,81.29019563828376
2017-04-18,3989.922258851845,5506,522129.28956908727,0,0,2902.2617105227264,7490,366541.62482723844,0,0,98.60757394812735,81.89416957472213
2017-04-19,4005.653997809984,8268,524618.5195943123,0,0,2930.869716033269,9201,369964.63485884416,0,0,98.43007774216315,82.07156579337789
2017-04-20,4125.8915902997305,9440,528019.0197804011,0,0,2987.853252619342,6882,374313.6425116104,0,0,98.48161878245322,81.76676083455541
